Time_s,Raw_Preprocessed_Norm,Denoised_Norm
1.6139,0.007824,0.021405
1.6167,0.021305,0.026606
1.6194,0.016831,0.031041
1.6222,-0.000787,0.036263
1.6250,-0.014315,0.043636
1.6278,-0.017188,0.042398
1.6306,-0.015181,0.040884
1.6333,-0.013775,0.031751
1.6361,-0.014420,0.025062
1.6389,-0.017652,0.013322
1.6417,-0.020326,0.005214
1.6444,-0.017819,0.007667
1.6472,-0.016912,0.015506
1.6500,-0.030317,0.023713
1.6528,-0.050742,0.029984
1.6556,-0.057079,0.041249
1.6583,-0.051899,0.046027
1.6611,-0.056167,0.038185
1.6639,-0.071333,0.032243
1.6667,-0.091046,0.008628
1.6694,-0.120429,-0.010952
1.6722,-0.129709,-0.039134
1.6750,-0.058058,-0.052187
1.6778,0.067645,-0.070630
1.6806,0.123134,-0.068024
1.6833,0.065966,-0.040357
1.6861,-0.010548,-0.022168
1.6889,-0.051859,0.002740
1.6917,-0.106359,0.018352
1.6944,-0.185937,0.027324
1.6972,-0.229706,0.023347
1.7000,-0.221011,0.000538
1.7028,-0.208560,-0.022246
1.7056,-0.218238,-0.055843
1.7083,-0.232466,-0.081689
1.7111,-0.238565,-0.111357
1.7139,-0.243332,-0.117097
1.7167,-0.251065,-0.117788
1.7194,-0.256164,-0.119309
1.7222,-0.257385,-0.112552
1.7250,-0.261605,-0.103989
1.7278,-0.268147,-0.105580
1.7306,-0.271889,-0.124351
1.7333,-0.287929,-0.134586
1.7361,-0.337428,-0.145326
1.7389,-0.400925,-0.172175
1.7417,-0.430109,-0.182083
1.7444,-0.419490,-0.173437
1.7472,-0.422983,-0.147503
1.7500,-0.476881,-0.124953
1.7528,-0.546122,-0.098203
1.7556,-0.580997,-0.072290
1.7583,-0.585306,-0.061597
1.7611,-0.583792,-0.073508
1.7639,-0.572259,-0.107327
1.7667,-0.548665,-0.143874
1.7694,-0.535048,-0.177508
1.7722,-0.527403,-0.222757
1.7750,-0.490382,-0.254809
1.7778,-0.428826,-0.268023
1.7806,-0.392744,-0.265862
1.7833,-0.397635,-0.256034
1.7861,-0.408192,-0.232221
1.7889,-0.402866,-0.206158
1.7917,-0.397339,-0.183945
1.7944,-0.406565,-0.169906
1.7972,-0.422406,-0.169843
1.8000,-0.429151,-0.170688
1.8028,-0.424858,-0.176324
1.8056,-0.422623,-0.183249
1.8083,-0.429469,-0.191616
1.8111,-0.434377,-0.197629
1.8139,-0.429072,-0.187375
1.8167,-0.424324,-0.177147
1.8194,-0.429286,-0.168020
1.8222,-0.435419,-0.162278
1.8250,-0.435401,-0.163215
1.8278,-0.434303,-0.160672
1.8306,-0.433161,-0.163653
1.8333,-0.426259,-0.164824
1.8361,-0.417849,-0.170222
1.8389,-0.418512,-0.170892
1.8417,-0.425611,-0.175249
1.8444,-0.426890,-0.169658
1.8472,-0.420761,-0.162212
1.8500,-0.417197,-0.159141
1.8528,-0.421509,-0.153000
1.8556,-0.427988,-0.149290
1.8583,-0.425897,-0.143119
1.8611,-0.408553,-0.143213
1.8639,-0.382933,-0.148720
1.8667,-0.366489,-0.151481
1.8694,-0.366608,-0.157047
1.8722,-0.372091,-0.165488
1.8750,-0.370898,-0.168224
