Time_s,Raw_Preprocessed_Norm,Denoised_Norm
1.8806,-0.023122,-0.009396
1.8833,-0.022722,-0.008186
1.8861,-0.023265,-0.008444
1.8889,-0.024356,-0.009329
1.8917,-0.025105,-0.009919
1.8944,-0.024962,-0.010201
1.8972,-0.024280,-0.010450
1.9000,-0.023927,-0.010481
1.9028,-0.023828,-0.010538
1.9056,-0.023450,-0.010192
1.9083,-0.023583,-0.009057
1.9111,-0.024866,-0.008645
1.9139,-0.025793,-0.008193
1.9167,-0.025428,-0.007695
1.9194,-0.025369,-0.007568
1.9222,-0.026223,-0.007311
1.9250,-0.026248,-0.008469
1.9278,-0.025307,-0.008463
1.9306,-0.025441,-0.008995
1.9333,-0.026829,-0.009824
1.9361,-0.027516,-0.009948
1.9389,-0.027006,-0.009897
1.9417,-0.026644,-0.009212
1.9444,-0.026810,-0.008218
1.9472,-0.026500,-0.008178
1.9500,-0.025686,-0.008387
1.9528,-0.025464,-0.007353
1.9556,-0.025765,-0.007394
1.9583,-0.025800,-0.007398
1.9611,-0.026170,-0.007254
1.9639,-0.027233,-0.007626
1.9667,-0.027293,-0.007413
1.9694,-0.025762,-0.007684
1.9722,-0.024848,-0.005536
1.9750,-0.025438,-0.005188
1.9778,-0.025584,-0.004995
1.9806,-0.024489,-0.005290
1.9833,-0.023809,-0.005053
1.9861,-0.024592,-0.004547
1.9889,-0.025770,-0.004872
1.9917,-0.025827,-0.005809
1.9944,-0.024947,-0.006841
1.9972,-0.024583,-0.006031
2.0000,-0.024916,-0.005082
2.0028,-0.024997,-0.003479
2.0056,-0.025087,-0.001297
2.0083,-0.025623,-0.000488
2.0111,-0.025563,0.001383
2.0139,-0.024770,0.000344
2.0167,-0.024735,-0.000650
2.0194,-0.025209,-0.001483
2.0222,-0.024474,-0.002868
2.0250,-0.023100,-0.004718
2.0278,-0.022922,-0.007109
2.0306,-0.023439,-0.006294
2.0333,-0.023215,-0.005910
2.0361,-0.022767,-0.005113
2.0389,-0.023010,-0.002957
2.0417,-0.023362,-0.001116
2.0444,-0.023313,0.000038
2.0472,-0.023281,-0.000156
2.0500,-0.023224,0.000951
2.0528,-0.022637,0.000699
2.0556,-0.021726,-0.000541
2.0583,-0.020956,-0.002968
2.0611,-0.020149,-0.004591
2.0639,-0.019166,-0.005153
2.0667,-0.018550,-0.006846
2.0694,-0.018738,-0.006950
2.0722,-0.019563,-0.004025
2.0750,-0.020701,-0.002384
2.0778,-0.021547,-0.002255
2.0806,-0.021351,-0.002233
2.0833,-0.020530,-0.001539
2.0861,-0.020344,-0.001303
2.0889,-0.020727,-0.002672
2.0917,-0.020671,-0.003471
2.0944,-0.020505,-0.003690
2.0972,-0.021083,-0.004229
2.1000,-0.021658,-0.004034
2.1028,-0.021086,-0.003645
2.1056,-0.019771,-0.001321
2.1083,-0.019011,-0.001730
2.1111,-0.019832,-0.001389
2.1139,-0.022383,-0.001286
2.1167,-0.025415,-0.001234
2.1194,-0.027509,-0.002156
2.1222,-0.028613,-0.001604
2.1250,-0.028734,-0.000500
2.1278,-0.027185,-0.003074
2.1306,-0.024850,-0.003722
2.1333,-0.023779,-0.003227
2.1361,-0.023724,0.001491
2.1389,-0.023019,0.007916
2.1417,-0.022061,0.002557
2.1444,-0.021989,0.003920
2.1472,-0.021954,0.002081
2.1500,-0.020807,-0.003805
2.1528,-0.019092,-0.006656
2.1556,-0.017683,-0.010712
2.1583,-0.016787,-0.012958
2.1611,-0.016486,-0.012938
2.1639,-0.016197,-0.002245
2.1667,-0.014958,0.010686
2.1694,-0.013967,0.024911
2.1722,-0.015134,0.042227
2.1750,-0.015857,0.047082
2.1778,-0.013058,0.050630
2.1806,-0.012451,0.028739
2.1833,-0.018203,-0.012533
2.1861,-0.014488,-0.053403
2.1889,0.017732,-0.099941
2.1917,0.067381,-0.133603
2.1944,0.104438,-0.158265
2.1972,0.114870,-0.144115
2.2000,0.097237,-0.104656
2.2028,0.046262,-0.040342
2.2056,-0.030547,0.037145
2.2083,-0.103595,0.094487
2.2111,-0.151302,0.138527
2.2139,-0.176154,0.140072
2.2167,-0.181310,0.105396
2.2194,-0.161425,0.059275
2.2222,-0.124608,-0.000017
2.2250,-0.094913,-0.047043
2.2278,-0.083487,-0.077959
2.2306,-0.076789,-0.097804
2.2333,-0.060499,-0.098375
2.2361,-0.039735,-0.081939
2.2389,-0.026828,-0.051780
2.2417,-0.021287,-0.030833
2.2444,-0.013942,-0.017022
2.2472,-0.002948,-0.014159
2.2500,0.006170,-0.009646
2.2528,0.011024,-0.009550
2.2556,0.013618,-0.009191
2.2583,0.015102,-0.009626
2.2611,0.015382,-0.010292
2.2639,0.015095,-0.010608
2.2667,0.014761,-0.009541
2.2694,0.014151,-0.003179
2.2722,0.013827,0.001883
2.2750,0.015151,0.004329
2.2778,0.017716,0.009386
2.2806,0.019071,0.011664
2.2833,0.018553,0.011336
2.2861,0.018329,0.010131
2.2889,0.018966,0.009169
2.2917,0.018520,0.009432
2.2944,0.017239,0.009391
2.2972,0.017553,0.009312
2.3000,0.019383,0.007708
2.3028,0.020863,0.008178
2.3056,0.021948,0.009593
2.3083,0.023118,0.010271
2.3111,0.023612,0.010719
2.3139,0.023550,0.011721
2.3167,0.024255,0.012543
2.3194,0.025506,0.011952
2.3222,0.025943,0.011540
2.3250,0.026082,0.011682
2.3278,0.027521,0.011985
2.3306,0.029557,0.012850
2.3333,0.030220,0.013273
2.3361,0.030242,0.014540
2.3389,0.031801,0.015393
2.3417,0.033901,0.016285
2.3444,0.034105,0.015770
2.3472,0.033629,0.015949
2.3500,0.035206,0.016089
2.3528,0.038013,0.016590
2.3556,0.039757,0.016762
2.3583,0.040742,0.016788
2.3611,0.042085,0.018150
2.3639,0.043442,0.019470
2.3667,0.044710,0.021036
2.3694,0.046739,0.022422
2.3722,0.049629,0.024085
2.3750,0.052766,0.026402
2.3778,0.056105,0.028323
2.3806,0.059602,0.028971
2.3833,0.062346,0.029690
2.3861,0.063924,0.029768
