Time(s),True_Raw_500Hz,Denoised_Resampled_500Hz
4.8140,2584.000000,0.026437
4.8160,2509.000000,0.025958
4.8180,2496.000000,0.021050
4.8200,2544.000000,0.010443
4.8220,2624.000000,0.000499
4.8240,2546.000000,-0.000918
4.8260,2458.000000,0.001595
4.8280,2391.000000,0.000657
4.8300,2359.000000,-0.005732
4.8320,2327.000000,-0.015952
4.8340,2273.000000,-0.021649
4.8360,2208.000000,-0.019230
4.8380,2212.000000,-0.016859
4.8400,2213.000000,-0.020649
4.8420,2166.000000,-0.030042
4.8440,2159.000000,-0.038943
4.8460,2126.000000,-0.041090
4.8480,2070.000000,-0.041436
4.8500,1995.000000,-0.046373
4.8520,1918.000000,-0.053807
4.8540,1891.000000,-0.061711
4.8560,1893.000000,-0.067548
4.8580,1904.000000,-0.069290
4.8600,1861.000000,-0.071311
4.8620,1806.000000,-0.076263
4.8640,1863.000000,-0.082195
4.8660,1856.000000,-0.086203
4.8680,1732.000000,-0.086025
4.8700,1679.000000,-0.086045
4.8720,1644.000000,-0.090267
4.8740,1588.000000,-0.095048
4.8760,1517.000000,-0.099596
4.8780,1486.000000,-0.104004
4.8800,1473.000000,-0.104787
4.8820,1479.000000,-0.104446
4.8840,1451.000000,-0.107009
4.8860,1401.000000,-0.111618
4.8880,1373.000000,-0.117337
4.8900,1276.000000,-0.121873
4.8920,1236.000000,-0.124299
4.8940,1223.000000,-0.127484
4.8960,1141.000000,-0.131389
4.8980,1140.000000,-0.135602
4.9000,1138.000000,-0.140680
4.9020,1068.000000,-0.143729
4.9040,1048.000000,-0.144107
4.9060,1004.000000,-0.144858
4.9080,984.000000,-0.148007
4.9100,877.000000,-0.153746
4.9120,793.000000,-0.158048
4.9140,819.000000,-0.157957
4.9160,713.000000,-0.156996
4.9180,659.000000,-0.158184
4.9200,688.000000,-0.162865
4.9220,592.000000,-0.169906
4.9240,561.000000,-0.172070
4.9260,494.000000,-0.168080
4.9280,493.000000,-0.166655
4.9300,362.000000,-0.172011
4.9320,267.000000,-0.180270
4.9340,234.000000,-0.185664
4.9360,204.000000,-0.187253
4.9380,204.000000,-0.191181
4.9400,173.000000,-0.199777
4.9420,103.000000,-0.207672
4.9440,9.000000,-0.211095
4.9460,46.000000,-0.210637
4.9480,-17.000000,-0.210249
4.9500,-83.000000,-0.214247
4.9520,-147.000000,-0.221414
4.9540,-207.000000,-0.226422
4.9560,-238.000000,-0.225446
4.9580,-261.000000,-0.221757
4.9600,-321.000000,-0.223499
4.9620,-359.000000,-0.230500
4.9640,-403.000000,-0.235613
4.9660,-434.000000,-0.236311
4.9680,-510.000000,-0.233134
4.9700,-580.000000,-0.229730
4.9720,-636.000000,-0.231988
4.9740,-706.000000,-0.238052
4.9760,-715.000000,-0.242165
4.9780,-681.000000,-0.243526
4.9800,-762.000000,-0.244943
4.9820,-832.000000,-0.250850
4.9840,-878.000000,-0.260172
4.9860,-895.000000,-0.265811
4.9880,-891.000000,-0.267319
4.9900,-987.000000,-0.268348
4.9920,-1087.000000,-0.268640
4.9940,-1156.000000,-0.268861
4.9960,-1210.000000,-0.270198
4.9980,-1174.000000,-0.271731
5.0000,-1189.000000,-0.272419
5.0020,-1164.000000,-0.271423
5.0040,-1224.000000,-0.270620
5.0060,-1224.000000,-0.271529
5.0080,-1316.000000,-0.271777
5.0100,-1407.000000,-0.272014
5.0120,-1506.000000,-0.272924
5.0140,-1529.000000,-0.270922
5.0160,-1491.000000,-0.267895
5.0180,-1504.000000,-0.267861
5.0200,-1517.000000,-0.268947
5.0220,-1542.000000,-0.270881
5.0240,-1609.000000,-0.275523
5.0260,-1637.000000,-0.282060
5.0280,-1734.000000,-0.288891
5.0300,-1817.000000,-0.293830
5.0320,-1829.000000,-0.297109
5.0340,-1865.000000,-0.301038
5.0360,-1946.000000,-0.302997
5.0380,-1943.000000,-0.300590
5.0400,-1920.000000,-0.297560
5.0420,-1932.000000,-0.296321
5.0440,-1914.000000,-0.294829
5.0460,-2034.000000,-0.291503
5.0480,-2140.000000,-0.288098
5.0500,-2179.000000,-0.286972
5.0520,-2206.000000,-0.287137
5.0540,-2241.000000,-0.287193
5.0560,-2275.000000,-0.286661
5.0580,-2294.000000,-0.284209
5.0600,-2247.000000,-0.282003
5.0620,-2257.000000,-0.283092
5.0640,-2299.000000,-0.285168
5.0660,-2291.000000,-0.286746
5.0680,-2411.000000,-0.289485
5.0700,-2381.000000,-0.294129
5.0720,-2307.000000,-0.300762
5.0740,-2381.000000,-0.306054
5.0760,-2356.000000,-0.306090
5.0780,-2332.000000,-0.303064
5.0800,-2358.000000,-0.299146
5.0820,-2407.000000,-0.294048
5.0840,-2286.000000,-0.289798
5.0860,-2316.000000,-0.286520
5.0880,-2307.000000,-0.281798
5.0900,-2261.000000,-0.276062
5.0920,-2243.000000,-0.271302
5.0940,-2165.000000,-0.268023
5.0960,-2100.000000,-0.264337
5.0980,-2107.000000,-0.258807
5.1000,-2061.000000,-0.253098
5.1020,-2011.000000,-0.248157
5.1040,-1903.000000,-0.244408
5.1060,-1832.000000,-0.242371
5.1080,-1723.000000,-0.238654
5.1100,-1722.000000,-0.232612
5.1120,-1673.000000,-0.229495
5.1140,-1605.000000,-0.229964
5.1160,-1502.000000,-0.230748
5.1180,-1400.000000,-0.229625
5.1200,-1274.000000,-0.224054
5.1220,-1174.000000,-0.216061
5.1240,-1059.000000,-0.210396
5.1260,-981.000000,-0.205869
5.1280,-881.000000,-0.199312
5.1300,-776.000000,-0.190612
5.1320,-699.000000,-0.181585
5.1340,-584.000000,-0.174856
5.1360,-451.000000,-0.170587
5.1380,-331.000000,-0.166858
5.1400,-186.000000,-0.161823
5.1420,-79.000000,-0.153939
5.1440,63.000000,-0.145698
5.1460,250.000000,-0.140349
5.1480,246.000000,-0.135564
5.1500,354.000000,-0.129215
5.1520,488.000000,-0.122097
5.1540,555.000000,-0.115239
5.1560,719.000000,-0.111134
5.1580,818.000000,-0.109351
5.1600,924.000000,-0.105715
5.1620,1045.000000,-0.099436
5.1640,1181.000000,-0.091698
5.1660,1242.000000,-0.083613
5.1680,1296.000000,-0.077109
5.1700,1414.000000,-0.071283
5.1720,1546.000000,-0.064384
5.1740,1623.000000,-0.056796
5.1760,1693.000000,-0.049043
5.1780,1738.000000,-0.043111
5.1800,1886.000000,-0.039818
5.1820,2008.000000,-0.036384
5.1840,2060.000000,-0.032054
5.1860,2099.000000,-0.027099
5.1880,2141.000000,-0.020838
5.1900,2239.000000,-0.015476
5.1920,2279.000000,-0.012268
5.1940,2368.000000,-0.008931
5.1960,2467.000000,-0.003750
5.1980,2523.000000,0.003756
5.2000,2597.000000,0.011261
5.2020,2681.000000,0.015526
5.2040,2715.000000,0.018199
5.2060,2738.000000,0.022003
5.2080,2638.000000,0.027135
5.2100,2793.000000,0.032940
5.2120,2882.000000,0.036905
5.2140,2958.000000,0.038212
5.2160,3018.000000,0.039863
5.2180,3064.000000,0.043134
5.2200,3088.000000,0.047212
5.2220,3148.000000,0.050817
5.2240,3223.000000,0.052611
5.2260,3246.000000,0.054217
5.2280,3314.000000,0.057516
5.2300,3324.000000,0.061931
5.2320,3310.000000,0.067034
5.2340,3361.000000,0.071487
5.2360,3469.000000,0.074595
5.2380,3485.000000,0.078491
5.2400,3515.000000,0.083379
5.2420,3547.000000,0.088475
5.2440,3625.000000,0.094170
5.2460,3644.000000,0.098011
5.2480,3638.000000,0.098095
5.2500,3646.000000,0.096993
5.2520,3643.000000,0.097461
5.2540,3681.000000,0.100246
5.2560,3695.000000,0.103480
5.2580,3804.000000,0.104451
5.2600,3825.000000,0.104227
5.2620,3879.000000,0.105506
5.2640,3983.000000,0.109396
5.2660,3917.000000,0.115427
5.2680,3859.000000,0.120258
5.2700,3901.000000,0.121745
5.2720,3906.000000,0.122685
5.2740,3874.000000,0.125629
5.2760,4008.000000,0.130021
5.2780,4066.000000,0.133498
5.2800,4028.000000,0.133351
5.2820,4015.000000,0.130603
5.2840,4109.000000,0.129735
5.2860,4079.000000,0.132659
5.2880,4063.000000,0.136416
5.2900,4083.000000,0.137464
5.2920,4149.000000,0.137252
5.2940,4143.000000,0.139701
5.2960,4144.000000,0.144748
5.2980,4184.000000,0.149505
5.3000,4184.000000,0.151487
5.3020,4196.000000,0.151018
5.3040,4193.000000,0.152633
5.3060,4182.000000,0.157756
5.3080,4164.000000,0.161678
5.3100,4155.000000,0.162076
5.3120,3997.000000,0.160038
5.3140,4066.000000,0.156693
5.3160,4219.000000,0.154810
5.3180,4211.000000,0.155773
5.3200,4237.000000,0.157224
5.3220,4293.000000,0.157228
5.3240,4332.000000,0.156322
5.3260,4197.000000,0.156912
5.3280,4181.000000,0.160680
5.3300,4124.000000,0.166065
5.3320,4101.000000,0.170391
5.3340,4068.000000,0.172337
5.3360,4050.000000,0.173629
5.3380,4098.000000,0.177340
5.3400,4155.000000,0.181612
5.3420,4166.000000,0.182900
5.3440,4144.000000,0.182589
5.3460,4168.000000,0.181928
5.3480,4128.000000,0.180435
5.3500,4140.000000,0.179368
5.3520,4142.000000,0.178269
5.3540,4179.000000,0.176150
5.3560,4238.000000,0.174865
5.3580,4219.000000,0.174476
5.3600,4227.000000,0.173575
5.3620,4214.000000,0.173305
5.3640,4228.000000,0.174394
5.3660,4146.000000,0.175669
5.3680,4136.000000,0.176889
5.3700,4159.000000,0.179118
5.3720,4180.000000,0.182529
5.3740,4256.000000,0.185643
5.3760,4264.000000,0.187529
5.3780,4240.000000,0.188407
5.3800,4247.000000,0.188728
5.3820,4263.000000,0.189617
5.3840,4265.000000,0.190750
5.3860,4256.000000,0.190489
5.3880,4212.000000,0.190110
5.3900,4216.000000,0.190823
5.3920,4223.000000,0.190842
5.3940,4224.000000,0.190064
5.3960,4298.000000,0.189684
5.3980,4339.000000,0.189412
5.4000,4433.000000,0.189468
5.4020,4348.000000,0.189865
5.4040,4338.000000,0.189708
5.4060,4290.000000,0.189445
5.4080,4253.000000,0.190033
5.4100,4270.000000,0.191364
5.4120,4266.000000,0.192431
5.4140,4236.000000,0.192513
5.4160,4319.000000,0.192449
5.4180,4368.000000,0.192791
5.4200,4372.000000,0.192835
5.4220,4369.000000,0.192389
5.4240,4369.000000,0.191446
5.4260,4356.000000,0.190496
5.4280,4372.000000,0.190509
5.4300,4364.000000,0.190707
5.4320,4290.000000,0.190651
5.4340,4325.000000,0.191534
5.4360,4371.000000,0.193006
5.4380,4376.000000,0.194312
5.4400,4406.000000,0.195505
5.4420,4379.000000,0.195485
5.4440,4319.000000,0.193835
5.4460,4293.000000,0.191872
5.4480,4292.000000,0.190553
5.4500,4265.000000,0.190026
5.4520,4246.000000,0.189240
5.4540,4249.000000,0.187057
5.4560,4283.000000,0.184168
5.4580,4290.000000,0.181608
5.4600,4274.000000,0.179918
5.4620,4263.000000,0.179265
5.4640,4278.000000,0.178478
5.4660,4214.000000,0.176594
5.4680,4103.000000,0.174326
5.4700,4082.000000,0.172962
5.4720,4108.000000,0.172913
5.4740,4149.000000,0.172867
5.4760,4123.000000,0.172180
5.4780,4099.000000,0.172032
5.4800,4110.000000,0.171999
5.4820,4103.000000,0.171176
5.4840,4027.000000,0.170224
5.4860,3952.000000,0.168152
5.4880,3843.000000,0.164017
5.4900,3843.000000,0.159944
5.4920,3878.000000,0.157217
5.4940,3876.000000,0.155013
5.4960,3872.000000,0.152638
5.4980,3828.000000,0.149649
5.5000,3789.000000,0.146621
5.5020,3766.000000,0.144971
5.5040,3722.000000,0.145169
5.5060,3708.000000,0.145925
5.5080,3650.000000,0.144658
5.5100,3564.000000,0.140984
5.5120,3553.000000,0.137737
5.5140,3533.000000,0.136114
5.5160,3506.000000,0.134583
5.5180,3394.000000,0.131700
5.5200,3489.000000,0.127113
5.5220,3564.000000,0.122370
5.5240,3435.000000,0.119272
5.5260,3333.000000,0.117577
5.5280,3272.000000,0.116274
5.5300,3270.000000,0.113701
5.5320,3236.000000,0.108638
5.5340,3224.000000,0.103640
5.5360,3216.000000,0.101992
5.5380,3181.000000,0.102925
5.5400,3128.000000,0.103007
5.5420,3118.000000,0.099570
5.5440,3059.000000,0.093592
5.5460,3050.000000,0.089138
5.5480,2963.000000,0.088467
5.5500,2921.000000,0.089372
5.5520,2902.000000,0.087282
5.5540,2923.000000,0.080930
5.5560,2842.000000,0.075077
5.5580,2850.000000,0.073249
5.5600,2866.000000,0.072647
5.5620,2816.000000,0.069746
5.5640,2761.000000,0.064216
5.5660,2696.000000,0.057943
5.5680,2651.000000,0.053764
5.5700,2637.000000,0.052614
5.5720,2576.000000,0.052283
5.5740,2597.000000,0.049496
5.5760,2625.000000,0.043326
5.5780,2589.000000,0.037490
5.5800,2521.000000,0.035527
5.5820,2498.000000,0.035299
5.5840,2523.000000,0.032898
5.5860,2450.000000,0.027405
5.5880,2398.000000,0.021002
5.5900,2394.000000,0.017495
5.5920,2365.000000,0.017638
5.5940,2348.000000,0.017448
5.5960,2325.000000,0.013546
5.5980,2314.000000,0.006849
5.6000,2302.000000,0.001598
5.6020,2283.000000,0.000672
5.6040,2242.000000,0.001225
5.6060,2189.000000,-0.001196
5.6080,2112.000000,-0.006958
5.6100,2089.000000,-0.013470
5.6120,2104.000000,-0.017375
5.6140,2114.000000,-0.017505
5.6160,2046.000000,-0.017483
5.6180,2105.000000,-0.021277
5.6200,2142.000000,-0.028070
5.6220,2049.000000,-0.033720
5.6240,1965.000000,-0.035332
5.6260,1908.000000,-0.034539
5.6280,1891.000000,-0.035402
5.6300,1858.000000,-0.039573
5.6320,1817.000000,-0.045334
5.6340,1873.000000,-0.049028
5.6360,1862.000000,-0.048297
5.6380,1830.000000,-0.045860
5.6400,1790.000000,-0.046471
5.6420,1763.000000,-0.050806
5.6440,1772.000000,-0.055471
5.6460,1693.000000,-0.057451
5.6480,1595.000000,-0.057616
5.6500,1595.000000,-0.059237
5.6520,1555.000000,-0.063507
5.6540,1535.000000,-0.068945
5.6560,1544.000000,-0.073366
5.6580,1498.000000,-0.075467
5.6600,1499.000000,-0.076743
5.6620,1484.000000,-0.079976
5.6640,1439.000000,-0.085278
5.6660,1376.000000,-0.090019
5.6680,1359.000000,-0.091875
5.6700,1253.000000,-0.091375
5.6720,1278.000000,-0.091164
5.6740,1271.000000,-0.092885
5.6760,1244.000000,-0.096522
5.6780,1231.000000,-0.100490
5.6800,1160.000000,-0.101942
5.6820,1086.000000,-0.101048
5.6840,1103.000000,-0.101692
5.6860,1029.000000,-0.105534
5.6880,982.000000,-0.110541
5.6900,986.000000,-0.114400
5.6920,969.000000,-0.116526
5.6940,933.000000,-0.118432
5.6960,928.000000,-0.121629
5.6980,928.000000,-0.125829
5.7000,864.000000,-0.129952
5.7020,853.000000,-0.132458
5.7040,804.000000,-0.132692
5.7060,731.000000,-0.133169
5.7080,666.000000,-0.136520
5.7100,604.000000,-0.141225
5.7120,536.000000,-0.143733
5.7140,631.000000,-0.143277
5.7160,654.000000,-0.142380
5.7180,571.000000,-0.143404
5.7200,529.000000,-0.146806
5.7220,480.000000,-0.151021
5.7240,473.000000,-0.152346
5.7260,391.000000,-0.149641
5.7280,364.000000,-0.147885
5.7300,334.000000,-0.151143
5.7320,342.000000,-0.156899
5.7340,284.000000,-0.160829
5.7360,300.000000,-0.162248
5.7380,298.000000,-0.164353
5.7400,305.000000,-0.169559
5.7420,240.000000,-0.175101
5.7440,198.000000,-0.177195
5.7460,114.000000,-0.176555
5.7480,97.000000,-0.176076
5.7500,53.000000,-0.177691
5.7520,39.000000,-0.181776
5.7540,80.000000,-0.185959
5.7560,54.000000,-0.186981
5.7580,24.000000,-0.185868
5.7600,11.000000,-0.187315
5.7620,-30.000000,-0.192235
5.7640,-89.000000,-0.196626
5.7660,-144.000000,-0.198372
5.7680,-221.000000,-0.197927
5.7700,-251.000000,-0.195969
5.7720,-261.000000,-0.195573
5.7740,-267.000000,-0.198876
5.7760,-292.000000,-0.202551
5.7780,-291.000000,-0.203779
5.7800,-331.000000,-0.204683
5.7820,-384.000000,-0.208416
5.7840,-464.000000,-0.215106
5.7860,-529.000000,-0.221055
5.7880,-602.000000,-0.223592
5.7900,-652.000000,-0.224628
5.7920,-638.000000,-0.225560
5.7940,-651.000000,-0.225947
5.7960,-716.000000,-0.227282
5.7980,-737.000000,-0.230051
5.8000,-751.000000,-0.231583
5.8020,-794.000000,-0.230616
5.8040,-879.000000,-0.229135
5.8060,-945.000000,-0.229125
5.8080,-1006.000000,-0.230091
5.8100,-1066.000000,-0.230788
5.8120,-1080.000000,-0.230773
5.8140,-1098.000000,-0.229257
5.8160,-1140.000000,-0.227245
5.8180,-1150.000000,-0.227744
5.8200,-1246.000000,-0.230139
5.8220,-1267.000000,-0.232189
5.8240,-1351.000000,-0.235429
5.8260,-1510.000000,-0.241302
5.8280,-1477.000000,-0.248006
5.8300,-1421.000000,-0.252987
5.8320,-1550.000000,-0.255297
5.8340,-1593.000000,-0.256585
5.8360,-1527.000000,-0.257176
5.8380,-1567.000000,-0.254744
5.8400,-1607.000000,-0.251047
5.8420,-1615.000000,-0.249827
5.8440,-1687.000000,-0.248712
5.8460,-1737.000000,-0.244513
5.8480,-1807.000000,-0.240392
5.8500,-1804.000000,-0.240082
5.8520,-1779.000000,-0.241842
5.8540,-1797.000000,-0.242359
5.8560,-1787.000000,-0.241271
5.8580,-1794.000000,-0.239124
5.8600,-1813.000000,-0.236617
5.8620,-1819.000000,-0.236037
5.8640,-1863.000000,-0.237498
5.8660,-1863.000000,-0.238468
5.8680,-1831.000000,-0.239389
5.8700,-1812.000000,-0.242318
5.8720,-1798.000000,-0.246713
5.8740,-1760.000000,-0.250125
5.8760,-1728.000000,-0.249747
5.8780,-1717.000000,-0.245521
5.8800,-1678.000000,-0.240410
5.8820,-1650.000000,-0.235540
5.8840,-1622.000000,-0.230680
5.8860,-1533.000000,-0.226417
5.8880,-1513.000000,-0.222033
5.8900,-1460.000000,-0.216844
5.8920,-1389.000000,-0.212114
5.8940,-1339.000000,-0.208517
5.8960,-1288.000000,-0.204828
5.8980,-1232.000000,-0.199824
5.9000,-1119.000000,-0.194726
5.9020,-1028.000000,-0.191311
5.9040,-982.000000,-0.188372
5.9060,-937.000000,-0.184461
5.9080,-894.000000,-0.179765
5.9100,-786.000000,-0.174618
5.9120,-670.000000,-0.171152
5.9140,-580.000000,-0.170653
5.9160,-531.000000,-0.170236
5.9180,-428.000000,-0.167672
5.9200,-324.000000,-0.162737
5.9220,-211.000000,-0.156294
5.9240,-149.000000,-0.151580
5.9260,-87.000000,-0.148379
5.9280,3.000000,-0.142436
5.9300,173.000000,-0.134094
5.9320,236.000000,-0.126456
5.9340,341.000000,-0.120381
5.9360,439.000000,-0.116446
5.9380,535.000000,-0.114057
5.9400,638.000000,-0.110584
5.9420,673.000000,-0.104104
5.9440,764.000000,-0.095723
5.9460,833.000000,-0.089230
5.9480,931.000000,-0.085278
5.9500,1010.000000,-0.080595
5.9520,1105.000000,-0.074671
5.9540,1224.000000,-0.068784
5.9560,1384.000000,-0.063703
5.9580,1459.000000,-0.061045
5.9600,1547.000000,-0.059327
5.9620,1613.000000,-0.055272
5.9640,1648.000000,-0.049208
5.9660,1728.000000,-0.042045
5.9680,1816.000000,-0.034931
5.9700,1893.000000,-0.030072
5.9720,1984.000000,-0.025872
5.9740,1994.000000,-0.019567
5.9760,2086.000000,-0.012021
5.9780,2210.000000,-0.005364
5.9800,2283.000000,-0.001438
5.9820,2300.000000,0.000157
5.9840,2347.000000,0.002386
5.9860,2383.000000,0.006452
5.9880,2441.000000,0.011415
5.9900,2534.000000,0.015336
5.9920,2601.000000,0.016779
5.9940,2655.000000,0.018353
5.9960,2708.000000,0.022696
5.9980,2766.000000,0.028579
6.0000,2836.000000,0.034620
6.0020,2826.000000,0.039034
6.0040,2854.000000,0.040632
6.0060,2876.000000,0.042677
6.0080,2874.000000,0.047642
6.0100,2942.000000,0.053425
6.0120,3049.000000,0.057415
6.0140,3082.000000,0.059040
6.0160,3116.000000,0.060680
6.0180,3129.000000,0.064591
6.0200,3117.000000,0.069167
6.0220,3144.000000,0.072422
6.0240,3183.000000,0.074062
6.0260,3158.000000,0.074761
6.0280,3188.000000,0.076798
6.0300,3206.000000,0.080787
6.0320,3305.000000,0.084845
6.0340,3346.000000,0.087966
6.0360,3374.000000,0.089632
6.0380,3398.000000,0.090784
6.0400,3413.000000,0.093977
6.0420,3443.000000,0.099165
6.0440,3398.000000,0.104615
6.0460,3390.000000,0.108908
6.0480,3441.000000,0.110735
6.0500,3464.000000,0.111634
6.0520,3530.000000,0.114125
6.0540,3578.000000,0.117675
6.0560,3559.000000,0.120454
6.0580,3595.000000,0.120852
6.0600,3603.000000,0.119537
6.0620,3619.000000,0.120001
6.0640,3604.000000,0.122960
6.0660,3632.000000,0.126231
6.0680,3635.000000,0.128444
6.0700,3658.000000,0.128499
6.0720,3710.000000,0.127906
6.0740,3743.000000,0.130239
6.0760,3766.000000,0.134810
6.0780,3764.000000,0.138231
6.0800,3787.000000,0.139499
6.0820,3758.000000,0.140124
6.0840,3746.000000,0.142678
6.0860,3754.000000,0.147531
6.0880,3756.000000,0.151796
6.0900,3798.000000,0.153348
6.0920,3851.000000,0.153376
6.0940,3881.000000,0.154945
6.0960,3901.000000,0.158693
6.0980,3908.000000,0.161653
6.1000,3909.000000,0.162044
6.1020,3875.000000,0.160896
6.1040,3892.000000,0.160462
6.1060,3887.000000,0.162774
6.1080,3907.000000,0.166148
6.1100,3909.000000,0.167534
6.1120,3938.000000,0.167332
6.1140,3981.000000,0.166455
6.1160,3992.000000,0.165875
6.1180,4011.000000,0.167805
6.1200,3983.000000,0.171189
6.1220,3962.000000,0.173114
6.1240,3933.000000,0.173411
6.1260,3949.000000,0.173528
6.1280,3878.000000,0.175585
6.1300,3931.000000,0.179964
6.1320,3998.000000,0.183807
6.1340,4021.000000,0.185648
6.1360,4057.000000,0.186697
6.1380,4029.000000,0.188523
6.1400,4006.000000,0.191522
6.1420,4004.000000,0.193741
6.1440,3985.000000,0.194669
6.1460,3990.000000,0.195919
6.1480,3978.000000,0.196573
6.1500,3999.000000,0.196476
6.1520,4039.000000,0.197276
6.1540,4046.000000,0.197455
6.1560,4071.000000,0.196292
6.1580,4078.000000,0.195499
6.1600,4049.000000,0.194836
6.1620,4021.000000,0.194696
6.1640,3985.000000,0.195804
6.1660,3946.000000,0.196375
6.1680,4011.000000,0.196268
6.1700,4076.000000,0.197018
6.1720,4027.000000,0.198819
6.1740,4008.000000,0.201441
6.1760,4065.000000,0.203451
6.1780,4069.000000,0.203475
6.1800,4068.000000,0.202991
6.1820,4058.000000,0.203791
6.1840,4021.000000,0.205532
6.1860,4001.000000,0.206550
6.1880,3969.000000,0.206460
6.1900,4027.000000,0.206798
6.1920,4019.000000,0.207233
6.1940,4006.000000,0.206731
6.1960,4006.000000,0.206487
6.1980,4023.000000,0.206100
6.2000,4091.000000,0.204591
6.2020,4027.000000,0.203376
6.2040,3899.000000,0.202285
6.2060,3888.000000,0.200662
6.2080,3913.000000,0.199902
6.2100,3921.000000,0.200091
6.2120,3885.000000,0.200535
6.2140,3834.000000,0.200803
6.2160,3874.000000,0.200192
6.2180,3873.000000,0.199816
6.2200,3875.000000,0.200115
6.2220,3811.000000,0.199353
6.2240,3765.000000,0.197873
6.2260,3718.000000,0.196988
6.2280,3712.000000,0.196559
6.2300,3723.000000,0.196168
6.2320,3706.000000,0.195359
6.2340,3699.000000,0.194851
6.2360,3651.000000,0.195267
6.2380,3641.000000,0.195281
6.2400,3624.000000,0.194773
6.2420,3553.000000,0.193806
6.2440,3488.000000,0.191236
6.2460,3418.000000,0.188438
6.2480,3482.000000,0.186729
6.2500,3449.000000,0.185219
6.2520,3393.000000,0.184075
6.2540,3393.000000,0.182684
6.2560,3400.000000,0.180103
6.2580,3418.000000,0.177762
6.2600,3303.000000,0.176116
6.2620,3249.000000,0.174802
6.2640,3176.000000,0.173726
6.2660,3141.000000,0.171213
6.2680,3120.000000,0.167656
6.2700,3122.000000,0.165634
6.2720,3128.000000,0.165021
6.2740,3109.000000,0.164439
6.2760,3053.000000,0.163194
6.2780,3029.000000,0.161517
6.2800,2964.000000,0.160636
6.2820,2930.000000,0.160265
6.2840,2826.000000,0.159681
6.2860,2825.000000,0.158267
6.2880,2807.000000,0.154087
6.2900,2829.000000,0.148865
6.2920,2774.000000,0.146391
6.2940,2701.000000,0.145321
6.2960,2719.000000,0.143449
6.2980,2724.000000,0.140502
6.3000,2642.000000,0.136114
6.3020,2561.000000,0.132800
6.3040,2548.000000,0.132780
6.3060,2508.000000,0.133612
6.3080,2484.000000,0.132293
6.3100,2501.000000,0.127895
6.3120,2506.000000,0.123005
6.3140,2462.000000,0.121303
6.3160,2399.000000,0.120877
6.3180,2423.000000,0.118150
6.3200,2388.000000,0.113358
6.3220,2330.000000,0.108119
6.3240,2239.000000,0.104941
6.3260,2219.000000,0.104378
6.3280,2178.000000,0.103299
6.3300,2191.000000,0.100071
6.3320,2176.000000,0.094682
6.3340,2144.000000,0.088964
6.3360,2087.000000,0.087255
6.3380,2068.000000,0.088445
6.3400,2027.000000,0.087238
6.3420,1958.000000,0.082675
6.3440,1861.000000,0.076542
6.3460,1826.000000,0.072260
6.3480,1800.000000,0.072371
6.3500,1837.000000,0.072991
6.3520,1799.000000,0.069875
6.3540,1787.000000,0.063804
6.3560,1764.000000,0.058116
6.3580,1698.000000,0.056433
6.3600,1629.000000,0.056587
6.3620,1572.000000,0.052920
6.3640,1466.000000,0.046302
6.3660,1437.000000,0.040133
6.3680,1454.000000,0.035662
6.3700,1453.000000,0.034035
6.3720,1446.000000,0.032965
6.3740,1398.000000,0.029108
6.3760,1347.000000,0.023181
6.3780,1321.000000,0.017678
6.3800,1273.000000,0.015467
6.3820,1176.000000,0.015771
6.3840,1108.000000,0.013605
6.3860,1030.000000,0.008475
6.3880,1053.000000,0.003120
6.3900,1066.000000,-0.000791
6.3920,1048.000000,-0.001002
6.3940,1024.000000,0.000071
6.3960,985.000000,-0.002948
6.3980,938.000000,-0.009217
6.4000,844.000000,-0.015036
6.4020,803.000000,-0.017962
6.4040,740.000000,-0.017926
6.4060,733.000000,-0.019356
6.4080,723.000000,-0.024547
6.4100,705.000000,-0.031295
6.4120,666.000000,-0.037286
6.4140,631.000000,-0.039281
6.4160,672.000000,-0.038120
6.4180,672.000000,-0.040171
6.4200,532.000000,-0.046550
6.4220,399.000000,-0.053029
6.4240,346.000000,-0.056162
6.4260,348.000000,-0.055011
6.4280,334.000000,-0.054109
6.4300,347.000000,-0.057874
6.4320,324.000000,-0.064383
6.4340,281.000000,-0.069845
6.4360,263.000000,-0.070743
6.4380,232.000000,-0.067583
6.4400,134.000000,-0.067215
6.4420,49.000000,-0.072199
6.4440,3.000000,-0.078041
6.4460,-31.000000,-0.081240
6.4480,-97.000000,-0.081715
6.4500,-72.000000,-0.083128
6.4520,-105.000000,-0.088265
6.4540,-132.000000,-0.094516
6.4560,-157.000000,-0.099353
6.4580,-197.000000,-0.101830
6.4600,-191.000000,-0.102187
6.4620,-334.000000,-0.104567
6.4640,-405.000000,-0.110224
6.4660,-449.000000,-0.114598
6.4680,-471.000000,-0.115317
6.4700,-501.000000,-0.114234
6.4720,-517.000000,-0.114974
6.4740,-578.000000,-0.118953
6.4760,-605.000000,-0.123425
6.4780,-635.000000,-0.126744
6.4800,-683.000000,-0.128172
6.4820,-751.000000,-0.127416
6.4840,-792.000000,-0.128801
6.4860,-819.000000,-0.133960
6.4880,-851.000000,-0.138801
6.4900,-860.000000,-0.142242
6.4920,-898.000000,-0.144632
6.4940,-945.000000,-0.146319
6.4960,-998.000000,-0.149783
6.4980,-1034.000000,-0.154077
6.5000,-1102.000000,-0.157157
6.5020,-1155.000000,-0.159463
