Time_s,Raw_Preprocessed_Norm,Denoised_Norm
0.7389,2.400753,0.286592
0.7417,2.384871,0.277853
0.7444,2.406236,0.268757
0.7472,2.419618,0.258069
0.7500,2.310351,0.247808
0.7528,2.352977,0.240237
0.7556,2.316028,0.236670
0.7583,2.399702,0.235483
0.7611,2.321628,0.235743
0.7639,2.348748,0.236175
0.7667,2.309174,0.238649
0.7694,2.357851,0.241481
0.7722,2.262410,0.243505
0.7750,2.290901,0.243784
0.7778,2.257285,0.242853
0.7806,2.321765,0.241228
0.7833,2.247036,0.239551
0.7861,2.301754,0.240012
0.7889,2.246209,0.236217
0.7917,2.287668,0.228271
0.7944,2.215574,0.214169
0.7972,2.282154,0.198813
0.8000,2.195230,0.179984
0.8028,2.253829,0.159649
0.8056,2.184759,0.135106
0.8083,2.252063,0.106992
0.8111,2.170239,0.076067
0.8139,2.087228,0.050082
0.8167,1.937826,0.025754
0.8194,2.056626,-0.007433
0.8222,1.922524,-0.063235
0.8250,2.056217,-0.141161
0.8278,1.892793,-0.235613
0.8306,2.056100,-0.334171
0.8333,1.842801,-0.428775
0.8361,2.119755,-0.513991
0.8389,1.498461,-0.589797
0.8417,0.946102,-0.655085
0.8444,1.700484,-0.709785
0.8472,2.163126,-0.752175
0.8500,-0.357834,-0.794922
0.8528,-0.984075,-0.845610
0.8556,1.900378,-0.914429
0.8583,1.351909,-1.007482
0.8611,-2.004795,-1.130333
0.8639,-0.510209,-1.282651
0.8667,2.261103,-1.467137
0.8694,-0.066074,-1.677717
0.8722,-2.772868,-1.889234
0.8750,0.230965,-2.080589
0.8778,1.922807,-2.228867
0.8806,-1.534492,-2.339102
0.8833,-2.124441,-2.414581
0.8861,1.911774,-2.449042
0.8889,0.376528,-2.431076
0.8917,-2.380326,-2.350858
0.8944,-1.151673,-2.208143
0.8972,-5.720324,-1.987223
0.9000,-3.169914,-1.664107
0.9028,-3.857684,-1.234953
0.9056,-4.375104,-0.720729
0.9083,-3.555669,-0.155035
0.9111,-1.718660,0.416381
0.9139,-3.025570,0.944902
0.9167,-2.953214,1.413285
0.9194,-1.796763,1.832375
0.9222,-0.934427,2.209147
0.9250,-2.669068,2.538332
0.9278,-1.696251,2.835959
0.9306,-1.449568,3.098814
0.9333,1.992080,3.336861
0.9361,4.154472,3.560076
0.9389,3.494834,3.766081
0.9417,3.900788,3.944899
0.9444,3.649824,4.105362
0.9472,3.847938,4.250488
0.9500,3.696518,4.379666
0.9528,3.831100,4.469430
0.9556,3.719691,4.494710
0.9583,3.831486,4.410032
0.9611,3.726145,4.171222
0.9639,3.859002,3.745694
0.9667,3.788875,3.135645
0.9694,4.511898,2.380742
0.9722,4.618523,1.537788
0.9750,4.932377,0.723820
0.9778,5.199050,0.115166
0.9806,4.942830,-0.182241
0.9833,4.923128,-0.229183
0.9861,5.210443,-0.165286
0.9889,5.002072,-0.105599
0.9917,5.314204,-0.099552
0.9944,2.798074,-0.145147
0.9972,-2.349983,-0.229161
1.0000,-0.227664,-0.331987
1.0028,0.646301,-0.427496
1.0056,-1.079511,-0.490698
1.0083,-0.417620,-0.515963
1.0111,-0.121706,-0.523785
1.0139,-0.165768,-0.524921
1.0167,-0.670657,-0.526814
1.0194,-0.985641,-0.529586
1.0222,-1.068814,-0.525754
1.0250,-1.087611,-0.519779
1.0278,-1.067730,-0.516305
1.0306,-1.111021,-0.515041
1.0333,-1.144264,-0.514260
1.0361,-1.117053,-0.512387
1.0389,-1.122906,-0.507346
1.0417,-1.203750,-0.498497
1.0444,-1.237545,-0.488088
1.0472,-1.216292,-0.479891
1.0500,-1.251424,-0.476139
1.0528,-1.324067,-0.477321
1.0556,-1.308307,-0.480014
1.0583,-1.278019,-0.481150
1.0611,-1.315636,-0.479249
1.0639,-1.339956,-0.473904
1.0667,-1.280324,-0.465644
1.0694,-1.267834,-0.454836
1.0722,-1.301747,-0.442275
1.0750,-1.293020,-0.428092
1.0778,-1.245520,-0.412629
1.0806,-1.276762,-0.397462
1.0833,-1.311401,-0.382922
1.0861,-1.289146,-0.369963
1.0889,-1.258114,-0.357232
1.0917,-1.311170,-0.340893
1.0944,-1.320406,-0.318270
1.0972,-1.290977,-0.292783
1.1000,-1.318165,-0.266631
1.1028,-1.387633,-0.242762
1.1056,-1.366086,-0.223170
1.1083,-1.344675,-0.203274
1.1111,-1.392290,-0.181364
1.1139,-1.435601,-0.158590
1.1167,-1.373011,-0.134892
1.1194,-1.395698,-0.113274
1.1222,-1.296117,-0.091624
1.1250,-1.216446,-0.067325
1.1278,-1.266576,-0.036455
1.1306,-1.278353,-0.001797
1.1333,-1.111908,0.036304
1.1361,-1.105485,0.076423
1.1389,-1.086646,0.118191
1.1417,-1.076464,0.159557
1.1444,-1.074250,0.197408
1.1472,-1.025036,0.227484
1.1500,-1.123660,0.249415
1.1528,-1.150053,0.266183
1.1556,-1.067517,0.280961
1.1583,-1.108309,0.295346
1.1611,-1.229415,0.310807
1.1639,-1.189828,0.319961
1.1667,-1.115548,0.317735
1.1694,-1.212248,0.304397
1.1722,-1.314669,0.278769
1.1750,-1.226587,0.244735
1.1778,-1.215616,0.201966
1.1806,-1.344228,0.152464
1.1833,-1.355812,0.096366
1.1861,-1.200135,0.039510
1.1889,-1.268848,-0.020295
1.1917,-1.371712,-0.081057
1.1944,-1.381620,-0.142803
1.1972,-1.476857,-0.203391
1.2000,-1.303616,-0.264325
1.2028,-1.359206,-0.323155
1.2056,-1.518896,-0.381295
1.2083,-1.451852,-0.439664
1.2111,-1.298871,-0.504110
1.2139,-1.396899,-0.575838
1.2167,-1.426642,-0.654491
1.2194,-1.318176,-0.735139
1.2222,-1.280436,-0.812269
1.2250,-1.393311,-0.885110
1.2278,-1.313317,-0.952195
1.2306,-1.322566,-1.013612
1.2333,-1.371176,-1.066128
1.2361,-1.299038,-1.113935
1.2389,-1.412626,-1.156676
1.2417,-1.558233,-1.197133
1.2444,-1.533249,-1.234437
1.2472,-1.485557,-1.273217
1.2500,-1.609010,-1.314386
1.2528,-1.685041,-1.356917
1.2556,-1.582778,-1.394859
1.2583,-1.583939,-1.429982
1.2611,-1.695129,-1.462877
1.2639,-1.675435,-1.493885
1.2667,-1.622920,-1.519959
1.2694,-1.691478,-1.543048
1.2722,-1.763136,-1.563273
1.2750,-1.719893,-1.580144
1.2778,-1.719352,-1.594814
1.2806,-1.832539,-1.611766
1.2833,-1.855049,-1.633122
1.2861,-1.794441,-1.660984
1.2889,-1.814188,-1.696349
1.2917,-1.901896,-1.737567
1.2944,-1.876318,-1.779868
1.2972,-1.844761,-1.816197
1.3000,-1.910493,-1.845641
1.3028,-1.936521,-1.871814
1.3056,-1.885296,-1.900854
1.3083,-1.948650,-1.935143
1.3111,-2.117048,-1.970893
1.3139,-2.140055,-2.000991
1.3167,-2.114651,-2.019325
1.3194,-2.153056,-2.023179
1.3222,-2.191901,-2.011983
1.3250,-2.166253,-1.995393
1.3278,-2.146686,-1.974506
1.3306,-2.210272,-1.953105
1.3333,-2.233289,-1.926087
1.3361,-2.157976,-1.892731
1.3389,-2.172434,-1.855077
1.3417,-2.230872,-1.823992
1.3444,-2.147064,-1.802686
1.3472,-2.046791,-1.789378
1.3500,-2.101378,-1.767227
1.3528,-2.062909,-1.742461
1.3556,-1.854829,-1.718229
1.3583,-1.757179,-1.721323
1.3611,-1.845750,-1.752989
1.3639,-1.734986,-1.805452
1.3667,-1.564736,-1.861801
1.3694,-1.585520,-1.905594
1.3722,-1.700540,-1.937867
1.3750,-1.158590,-1.962202
1.3778,-0.757098,-1.993433
1.3806,-1.203977,-2.027427
1.3833,-1.611472,-2.057723
1.3861,-1.907759,-2.071036
1.3889,-1.917273,-2.043576
1.3917,-1.877435,-1.957334
1.3944,-1.949431,-1.776435
1.3972,-2.048598,-1.502871
1.4000,-1.966416,-1.129668
1.4028,-2.011740,-0.703866
1.4056,-2.119153,-0.274568
1.4083,-2.136772,0.087560
1.4111,-2.061468,0.355773
1.4139,-2.198565,0.539559
1.4167,-2.293258,0.676907
1.4194,-1.846702,0.789469
1.4222,0.352531,0.888458
1.4250,1.563640,0.966907
1.4278,1.466073,1.023526
1.4306,1.601432,1.061944
1.4333,1.542067,1.092915
1.4361,1.538649,1.115580
1.4389,1.554126,1.131050
1.4417,1.613845,1.137692
1.4444,1.562011,1.133781
1.4472,1.574577,1.123910
1.4500,1.610780,1.109313
1.4528,1.629698,1.103466
1.4556,1.587550,1.101474
1.4583,1.625084,1.105499
1.4611,1.664947,1.106648
1.4639,1.652990,1.109490
1.4667,1.622318,1.116882
1.4694,1.682929,1.133716
1.4722,1.698811,1.151172
1.4750,1.669380,1.163977
1.4778,1.669639,1.167310
1.4806,1.734192,1.164620
1.4833,1.718065,1.165207
1.4861,1.695477,1.170346
1.4889,1.725953,1.174393
1.4917,1.781712,1.177914
1.4944,1.733009,1.180588
1.4972,1.737925,1.184482
1.5000,1.791448,1.191004
1.5028,1.769486,1.193645
1.5056,1.762159,1.187415
1.5083,1.824439,1.170636
1.5111,1.815657,1.147341
1.5139,1.791776,1.122630
1.5167,1.825315,1.099608
1.5194,1.961147,1.079648
1.5222,1.946637,1.064742
1.5250,1.862910,1.053988
1.5278,1.860409,1.044970
1.5306,1.984196,1.033980
1.5333,1.973919,1.016392
1.5361,1.869899,0.995879
1.5389,1.931025,0.974289
1.5417,2.002405,0.955513
1.5444,1.951941,0.941942
1.5472,1.902295,0.931207
1.5500,2.041557,0.924210
1.5528,2.082876,0.919263
1.5556,1.942333,0.914936
1.5583,1.974193,0.910852
1.5611,2.141188,0.905645
1.5639,2.074689,0.899264
1.5667,1.947126,0.893225
1.5694,2.074101,0.886053
1.5722,2.163426,0.876873
1.5750,2.032753,0.863927
1.5778,2.000232,0.844251
1.5806,2.160002,0.820323
1.5833,2.144221,0.797199
1.5861,2.019484,0.776317
1.5889,2.082448,0.759462
1.5917,2.198746,0.744207
1.5944,2.108661,0.729982
1.5972,2.048660,0.715065
1.6000,2.174875,0.699165
1.6028,2.224934,0.682285
1.6056,2.088108,0.663416
1.6083,2.116266,0.643215
1.6111,2.252922,0.621990
1.6139,2.208409,0.599921
1.6167,2.092078,0.578287
1.6194,2.208135,0.558987
1.6222,2.284627,0.541430
1.6250,2.178494,0.524066
1.6278,2.137044,0.505096
1.6306,2.299005,0.485173
1.6333,2.282128,0.465637
1.6361,2.168290,0.446323
1.6389,2.214184,0.428203
1.6417,2.359162,0.411496
1.6444,2.240079,0.395111
1.6472,2.246446,0.378318
1.6500,2.358352,0.361172
1.6528,2.256182,0.343662
1.6556,2.223816,0.325156
1.6583,2.355030,0.307016
1.6611,2.385906,0.290160
1.6639,2.246178,0.274984
1.6667,2.293709,0.261147
1.6694,2.432536,0.247553
1.6722,2.360395,0.235940
1.6750,2.259243,0.226001
1.6778,2.384978,0.216252
1.6806,2.454043,0.206525
1.6833,2.325950,0.196422
1.6861,2.314480,0.186148
1.6889,2.481893,0.176454
1.6917,2.453616,0.168379
1.6944,2.313496,0.162317
1.6972,2.402322,0.157828
1.7000,2.507573,0.153498
1.7028,2.406946,0.148335
1.7056,2.346228,0.142100
1.7083,2.485871,0.135406
1.7111,2.504961,0.129656
1.7139,2.385341,0.125217
1.7167,2.414245,0.123503
1.7194,2.557715,0.124713
1.7222,2.483294,0.126745
1.7250,2.396228,0.128316
1.7278,2.490461,0.128899
1.7306,2.550998,0.129486
1.7333,2.450384,0.130952
1.7361,2.444032,0.132618
1.7389,2.589941,0.133474
1.7417,2.577862,0.132732
1.7444,2.440126,0.131126
1.7472,2.529600,0.131386
1.7500,2.643180,0.136015
1.7528,2.546247,0.144752
1.7556,2.464421,0.154745
1.7583,2.647080,0.164048
1.7611,2.692565,0.172838
1.7639,2.505808,0.180913
1.7667,2.564907,0.187009
1.7694,2.591061,0.192276
1.7722,2.522913,0.197255
1.7750,2.823435,0.203627
1.7778,2.759039,0.212269
1.7806,2.533092,0.221845
1.7833,2.656227,0.230222
1.7861,2.879653,0.235989
1.7889,2.669715,0.240510
1.7917,2.558320,0.246576
1.7944,2.813673,0.257646
1.7972,2.896854,0.274609
1.8000,2.590166,0.299800
1.8028,2.671358,0.334872
1.8056,2.962872,0.378650
1.8083,2.842093,0.428312
1.8111,2.557075,0.484057
1.8139,2.862125,0.546266
1.8167,3.015409,0.614920
1.8194,2.741369,0.690625
1.8222,2.617195,0.774207
1.8250,3.197639,0.866504
1.8278,3.011317,0.968036
1.8306,2.854933,1.075108
1.8333,3.028458,1.181633
1.8361,2.710787,1.289672
1.8389,4.135781,1.396119
1.8417,3.888822,1.499709
1.8444,2.812984,1.596073
1.8472,3.735156,1.681394
1.8500,5.068223,1.758274
1.8528,3.830725,1.828028
1.8556,3.388060,1.888425
1.8583,4.812232,1.934502
1.8611,4.976469,1.966828
1.8639,3.786219,1.985364
1.8667,4.277478,1.998526
1.8694,5.290203,2.011514
1.8722,4.849450,2.020216
1.8750,4.286193,2.023954
1.8778,4.929124,2.024192
1.8806,5.250525,2.025673
1.8833,4.638377,2.031513
1.8861,4.593208,2.039970
1.8889,5.168970,2.048628
1.8917,5.074807,2.052601
1.8944,4.662830,2.053056
1.8972,4.961091,2.046726
1.9000,5.156051,2.036494
1.9028,5.093179,2.025807
1.9056,5.128423,2.017412
1.9083,5.106144,2.012757
1.9111,5.121347,2.010390
1.9139,5.108040,1.997789
1.9167,5.132072,1.963894
1.9194,4.906427,1.900667
1.9222,5.023355,1.804818
1.9250,5.200406,1.680567
1.9278,4.968115,1.537671
1.9306,4.753942,1.381753
1.9333,5.131377,1.218495
1.9361,5.163679,1.052527
1.9389,4.488593,0.893431
1.9417,4.455084,0.747666
1.9444,5.312776,0.617734
1.9472,4.533951,0.501650
1.9500,3.266442,0.396704
1.9528,4.249605,0.301541
1.9556,4.957404,0.214014
1.9583,3.103355,0.131076
1.9611,2.713270,0.050260
1.9639,4.205456,-0.025055
1.9667,3.715627,-0.095838
1.9694,1.890829,-0.154888
1.9722,2.692189,-0.208329
1.9750,3.857598,-0.255156
1.9778,2.421753,-0.297133
1.9806,1.380456,-0.335050
1.9833,2.887320,-0.372615
1.9861,3.074814,-0.410382
1.9889,1.332362,-0.451047
1.9917,1.560261,-0.486964
1.9944,3.162924,-0.517439
1.9972,2.263762,-0.539061
2.0000,0.945601,-0.550856
2.0028,2.206973,-0.557299
2.0056,3.056346,-0.567054
2.0083,1.375822,-0.579646
2.0111,1.007439,-0.591592
2.0139,2.616062,-0.595240
2.0167,2.286639,-0.589906
2.0194,0.577554,-0.577102
2.0222,1.364220,-0.563463
